,gym_name,overall_rating,review_text,date
220,Equinox W Georgia St,5.0,It may change your life. This is a gem in the city. A prime luxury gym. Simple and cozy and well kept. I recommend Maddy to welcome you to the club. She will show you around.,a year ago
221,Equinox W Georgia St,5.0,"First class gym including amenities, equipment, membership classes, etc. The staff have been friendly and supportive. Big shoutout to Elis for being so helpful and making the transition to Equinox seamless.",a year ago
222,Equinox W Georgia St,5.0,"One and only professional gym in the city,all in one place,clean and organized! Also I would appreciate to my assistant ELIS to provide,support and help for finding best plan ! Highly recommended ",9 months ago
223,Equinox W Georgia St,5.0,"Elis gave me a tour and welcomed me to this club, she was absolutely amazing! Love the gym and the classes - instructors are super friendly and the equipment is top tier",a year ago
224,Equinox W Georgia St,3.0,"Was buying a smoothie from the body energy club in the lobby here and politely asked to use the washroom- they flatly refused. Exclusive, expensive and rude.",a year ago
225,Equinox W Georgia St,1.0,Apparently there is a lot of theft going on in  this gym esp. in locker rooms from member shoes to less significant stuff. Even heard from one member that their locker was broken into Thus their rude staff treat (some!!) members as thieves.. welcome to luxury enjoy it paying up to 10 times what you can pay elsewhere while being treated as a criminal No need to mention the obvious disgusting  discrimination and cancel culture in this place Come to this gym to Enjoy the tiny overtly crowded gym apparently with a bunch of theives hanging around ,a year ago
226,Equinox W Georgia St,5.0,Just signed up for Equinox after months of going from studio to studio. Thrilled to have found a place that offers it all plus sweet amenities. Special shout out to Elis for welcoming us to the club and making the decision to sign up easy! ,a year ago
227,Equinox W Georgia St,5.0,"Has everything you can ask for in the gym. There are a number of amenities, and classes. Most importantly, the gym is clean and the staff are incredibly friendly.",9 months ago
228,Equinox W Georgia St,5.0,The perfect set up if you want to do a variety of classes & still have gym access. Also Elis was so lovely & made sure we were taken care of from the moment we stepped in the gym.,a year ago
229,Equinox W Georgia St,5.0,Lorcan is the best trainer I ve ever worked with! This location also has amazing amenities & atmosphere (more upscale than most other Equinox locations).,10 months ago
230,Equinox W Georgia St,2.0,"Not worth the money... For a whopping $230 / month, plus $400+ initiation fee, I was expecting to be blown out of the water, but was remarkably underwhelmed. As a member for over a year I feel well placed to share some insights based on months of almost daily experience: PROS 1. The club is gorgeous! 2. They have fairly modern equipment 3. Lots of fitness classes to choose from 4. Towel service and toiletries in the changeroom CONS 1. Poor customer service (sometimes its hard to tell the difference between staff and members... and the most popular members do get lots of extra attention from trainers, for free, on the floor). 2. Some REALLY poor instructors. As a spin enthusiast I was shocked to discover that at least one of the instructors couldn't keep up with the tempo of the music. 3. Single ply toilet paper and flimsy paper towel in the bathrooms. 4. Often messy toilet stalls, with missing toilet paper. 5. No nighttime maintenance, which means it all gets done WHILE you workout (I have more than once had people vacuuming right next to my head while benchpressing, or the shower stalls being pressure washed during prime time). 6. Hours only work if you run a Mon to Fri work schedule. Also, class offerings are lacking on the weekends. 7. Poor equipment maintenance- I once had to go to the hospital after cutting my finger on a piece of equipment that had been smashed and left to sit for weeks. I've also seen TV displays on equipment that are malfunctioning and remain so for weeks. 8. GM who doesn't respond to emails. My impression is that this is a gym where you go to see and be seen, and if that's important to you, Equinox is great. Otherwise, I would suggest that this is not a luxury fitness experience and your money would be better spent elsewhere. ",a year ago
231,Equinox W Georgia St,5.0,"It s the perfect place to relax, It has a lot of interesting classes, very good trainers and the customer service is amazing. Furthermore If you are Latino like me, they have Spanish-speaking trainers. This is awesome!",a year ago
232,Equinox W Georgia St,5.0,Elis from Equinox provided us with outstanding customer service. She helped myself and my girlfriend feel very welcomed on our first day. I look forward to starting my fitness journey!,a year ago
233,Equinox W Georgia St,5.0,Exceptional service at Equinox Fitness Clubs. Maddy Kenwood truly elevates customer service to a new level. High-quality facilities.,9 months ago
234,Equinox W Georgia St,1.0,"Booked a gym visit with Elis and she s probably one of the most unfriendly and unhelpful equinox staffs I have experienced among all the branches in North America, including NYC and Toronto. There were no tour, no explanation of the facilities, and she was quite condescending. I always go with equinox and their PT for every city I am based in but oh well, Equinox Vancouver, you need to hire a better membership advisor.",a year ago
235,Equinox W Georgia St,4.0,"Nice gym, great facilities and staff. Good variety of group classes, so you can workout without being tired. Would give 5 star if we had a pool.",a year ago
236,Equinox W Georgia St,1.0,"So I wanted to check this ""gym"" out to see what the fuss is all about. Called them up to get more info because its limited on their website. The receptionist who answered wasn't able or willing to answer the most basic questions and said that one of their agents/professionals/life coaches/gym gods(whatever they call them) will call me back... Guess what, never got a call back! I dont normally write reviews, yet here I wanted to make an exception. If you guys want to portrait yourselves as a serious company ""where luxury and fitness meet"", at least work on your customer acquisition strategies because that sort of experience definitely detered even the slightest amount curiosity I have left to visit your facility ",a year ago
237,Equinox W Georgia St,5.0,"Best gym In town!! Love being a member here. Elis signed me up and she was amazing, 10/10 recommend ",11 months ago
238,Equinox W Georgia St,5.0,"Great customer service! I just join a few weeks ago but I want to mention a girl staff named Elis, she was great introducing me to the gym, I love her top-notch service,  she connects with my needs and offers me the best options.",a year ago
239,Equinox W Georgia St,5.0,"I joined Equinox in April of this year and it has exceeded my expectations in every way. It always feels like a party. Elis was especially amazing with giving me a tour, providing all the relevant information and getting me signed up with ease. Thank you so much Elis and Equinox. I am more fit than I ve been in years!!! ",a year ago
240,Equinox W Georgia St,5.0,"Best fitness classes! Very clean gym, knowledgeable trainers and staff. Elis is great , super friendly and answered all my questions about the gym. Highly recommended!",a year ago
241,Equinox W Georgia St,5.0,Wonderful place! high quality courses and great private lessons. 5-star facilities! Elis did a great job showing me the place and give recommendations for courses and they turns out to be perfect.,a year ago
242,Equinox W Georgia St,5.0,This gym is absolutely beautiful. Amazing atmosphere and services.,4 months ago
243,Equinox W Georgia St,1.0,Too crowded gym Gets more and more crowded every day with shorter and shorter hours Dressed & went all the way on remembrance friday to find out the gym already closed at 4 without any prior notice or notification no email nor the app Just a piece of paper on the door saying today's working hours are 8am-4pm  the paper wasn't there even the day before There is no other gym in BC that closes so early. seriously 4pm??! What do people have more on a holiday? FREE TIME. What do people wanna do with their free time? WORKOUT! Is it just an office for the staff or what? Why should a gym close at 4pm afterall?? The other long weekend gym closed at 4pm on all 3days of the long weekend Take your money and find yourself a real gym that is open and there is actually space for your workout not a crowded zoo that is not even open half of the time Classes useless too cuz they are always full anyhow ,a year ago
244,Equinox W Georgia St,1.0,Poor management and customer service. They literally SCAM you and when you call to fix the issue they say their manager will call you and they never do. Do NOT come here if you value where your time and money goes. A complete joke and a waste of my time. Absolutely disgusted with how they go about their business. BE WARNED: they make money and call themselves  luxurious  by secretly never cancelling your membership when you ve already cancelled and stealing your money for MONTHS. A. COMPLETE. JOKE. I ll be speaking with your manager Equinox. A circus manages better than this establishment.,a year ago
245,Equinox W Georgia St,4.0,"Definitely an unnecessary luxury at ~$240/mo, but it s kept me working out like no other gym has and it really is a great experience if you take advantage of everything they offer",11 months ago
246,Equinox W Georgia St,5.0,"Elis was a great help getting me in. She was professional, friendly and really followed up till got me signed up. Thank you Elis :) haven t started up with the club yet but have heard a lot about it and the fact that is very close to where I love is very convenient.",a year ago
247,Equinox W Georgia St,5.0,"I have a question, why can't the gym stay open 24/7 like anytime fitness, that's the reason why I go there, because after work hours or before I don't have too stress out if I have enough time too work out, if only Equinox would stay open 24/7, me and my family and friends would all sign up in a heart beat.",7 months ago
248,Equinox W Georgia St,5.0,Amazing Facility!  Elis was so great and was really helpful getting me acquainted with the space and showing me why Equinox was the best fit for my fitness goals and lifestyle.,a year ago
249,Equinox W Georgia St,5.0,"Elis is very helpful and passionate. When taking me a tour around Equinox, she explained everything in details and was always ready to answer my questions. After the tour I decided to join Equinox and I m very happy now for the nice, clean environment and the classes.",a year ago
250,Equinox W Georgia St,5.0,One of my all-time favorite gyms to go to. Full facility with all the equipment and classes to use.,6 months ago
251,Equinox W Georgia St,1.0,"As a first dear customer it was appalling. The customer service and attitude from the manager was not appealing. I believe that First impression is the most important aspect of new comers, however, in my case it has not met my satisfaction. I felt pressured and uncomfortable with the approach that I was given with.",a year ago
252,Equinox W Georgia St,2.0,"Great gym but, it s getting way too crowded. If you come in non peak hours , there aren t any classes of your choice. If you come in peak hours, you get the class but you can t get a regular workout in after/ before.",a year ago
253,Equinox W Georgia St,1.0,"Extremely pushy staff before you become a member they bombard you with emails text messages & phone calls,    will go above and beyond while showing you the gym & signing the non-negotiable contract,,,,      once you become a member and trapped for a full year, all of sudden tables turn,,,,,     The very same people who were literally kissing A.. before, will disdain you,,,,    The high and mighty arrogant attitude at this location is TOO much ( I'm not talking about the MEMBERS, shockingly its about Staff & Managers),,,,     The gym itself doesn't meet the expectations, nor the hefty monthly fees. Sometimes it just looks like a crowded zoo. SHAME",a year ago
254,Equinox W Georgia St,5.0,"I fell in love with Equinox at first sight. The whole process of introducing the club was accompanied by the amazing Elis Llanos, which convinced me even more about the professionalism of the whole club. I am currently a proud member and I am extremely satisfied.",a year ago
255,Equinox W Georgia St,5.0,Just joined this amazing gym. Elis (admissions advisor) was amazing with getting my boyfriend and I situated! Worth booking an information session. ,a year ago
256,Equinox W Georgia St,5.0,I absolutely love coming to this gym. Being around so many people that obviously take both their fitness and their lives seriously just motivates me. Shout out to Elis who helped me start my Equinox journey!,3 months ago
257,Equinox W Georgia St,5.0,"Cost and value are relative, subjective terms. Some may think for a gym the cost is high. Unlike many places that trade a fee for similar services, here the value far exceeds the cost. Do good work! Enjoy the rewards. XoxO",a year ago
258,Equinox W Georgia St,5.0,Great facility and awesome classes! Elis was great in helping me get registered! The facility is a bit small so it feels crowded but it is very clean  .,a year ago
259,Equinox W Georgia St,1.0,I work out in this club and there are many of them. I see an old man working there and he is very rude when talking. I really wonder why the management of this club does not give the best to its employees. I am really sorry.,9 months ago
260,Equinox W Georgia St,5.0,Superb Facility! 100% worth it. Especially enjoy Boxing led by Tariq. Refreshing to see a more technical class. Would love to see him coach more classes,a year ago
261,Equinox W Georgia St,4.0,"Went for a trial here, very clean well kept gym, equipment is next level. However, the training area on the second floor (free weights & squat racks) seemed underwhelming and small relative to the lobby and other areas.",a year ago
262,Equinox W Georgia St,5.0,"Absolutely the best gym in Vancouver, great equipment and environment to not only exercise but also network. Very helpful staff, specially Elis who helped me to register and get familiar with the gym",a year ago
263,Equinox W Georgia St,5.0,love the facilities and classes! Elis was so helpful explaining the gym+amenities and Hooman did an amazing job with personal training.,a year ago
264,Equinox W Georgia St,5.0,Large space with good amenities and great trainers!,2 months ago
265,Equinox W Georgia St,1.0,Cancelled after being one of their first membera. Great place to workout with amazing instructors but got toooo busy in the past few months so the service got really bad,10 months ago
266,Equinox W Georgia St,1.0,"Yesterday I cancelled my membership after almost 3 years. At this point I can t work out at Equinox anymore, it seems like they re gonna keep filling this place until there is no space to move. They have a tiny gym with very limited equipment and plethora of members.",a year ago
267,Equinox W Georgia St,5.0,"Been a member here for almost two years. Classes and instructors are excellent, equipment is new and well maintained. Love being part of this community",a year ago
268,Equinox W Georgia St,5.0,Needed a new gym after moving back downtown went to visit a couple places to get a feel for what was out there and let me tell you after my tour with Elis I was sold she really took the time to inform me about ever aspects of the gym and was instrumental in making my choice. Great gym great people and couldn't ask for a better atmosphere    ,a year ago
269,Equinox W Georgia St,5.0,The facilities are modern and clean with a large variety of equipment and classes. The staff is very nice and attentive (Elis was great! Wouldn't have joined without her guidance).,a year ago
270,Equinox W Georgia St,5.0,Excellent amenities and fitness classes. I signed up my membership with Elis. She is really helpful and kind. 100% recommended!,a year ago
271,Equinox W Georgia St,5.0,"The best thing about the gym is the staff, always attentive and willing to help. Elis has been helping me all the time during the incription  prices , I have always been well taken care of",a year ago
272,Equinox W Georgia St,5.0,"Lovely clean gym with lovely staff, Elis was great welcoming me to the gym and showing me all there is to see!",9 months ago
273,Equinox W Georgia St,5.0,"I am the member and I absolutely love it. Modern facility, great classes, personnel, steam room. Join it",9 months ago
274,Equinox W Georgia St,5.0,Elise was very friendly and informative. She was patient with me and my busy schedule and even I for red ne about the latest membership deals that were happening.,a year ago
275,Equinox W Georgia St,5.0,At the Vancouver location Elis was so gracious and welcoming. She made me feel so comfortable. Beautiful space with lots of room between equipment.,a year ago
276,Equinox W Georgia St,5.0,"Friendly staff, great facilities, Todd's yoga classes are my fav! Having the BEC for the after workout fuel is an added bonus.",a year ago
277,Equinox W Georgia St,5.0,I ve thoroughly enjoyed my time with Equinox so far. Elis was very helpful setting me up and getting me acquainted with the facilities  which are top notch btw.,a year ago
278,Equinox W Georgia St,1.0,Imagine paying 5 times more that other gym in town and you can t workout because it s full of people 4pm to 9pm wth..! Personal trainers everywhere and locked up the machines Before you sign up you need to know this disaster ,a year ago
279,Equinox W Georgia St,5.0,Definitely the nicest gym in Vancouver! Special thanks to Elis for welcoming me in as a member.,9 months ago
280,Equinox W Georgia St,5.0,Just joined and am so glad I did. Elis was a gem during the sign up process. Looking forward to the year :),a year ago
281,Equinox W Georgia St,1.0,"It's so clearly overly crowded! I just went today around 5pm there is 3 people waiting per machine no room at all.. won't be renewing my membership ""sad face""",a year ago
282,Equinox W Georgia St,5.0,"Great gym, decent price for what it offers and the quality of the place, service is great I signed with Elis she was amazing",a year ago
283,Equinox W Georgia St,5.0,Friendly staff and really clean amenities! Huge shoutout to my membership advisor Lu for ensuring I had a great experience since the moment I came in. She always made sure my inquiries were answered and was very helpful!,a year ago
284,Equinox W Georgia St,5.0,Does anybody know if the membership price ever goes below $250 a month? ):,5 months ago
285,Equinox W Georgia St,5.0,"So stoked to have signed up here. It s one of the best health establishments in town. Elis helped set me up with an account, personal training session and a guest pass, thanks Elis!   ",a year ago
286,Equinox W Georgia St,5.0,Green goddess smoothie was heavenly!,a month ago
287,Equinox W Georgia St,2.0,"Absolutely not enough equipment or space even on Sunday evening, I am not saying anything about workday after 5 pm as there is no even space on floor",11 months ago
288,Equinox W Georgia St,1.0,Really bad front desk worker. I was tell Jessie I have a appointment and she so rude and give me dirty face. Equinox you need to train your workers so they can be polite to costumer.,a year ago
289,Equinox W Georgia St,5.0,I had a visiting tour with Elis. She was so informative and kindly accompanied explaining every single one of classes so I could make my mind at once.,a year ago
290,Equinox W Georgia St,5.0,"Fresh, well-organized, spacious Equinox gym with friendly clientele and a great smoothie bar. I ll probably be here every time I visit Vancouver.",a year ago
291,Equinox W Georgia St,5.0,"Great facility, and lovely staff. Elis made getting trying it out and getting started so easy.",9 months ago
292,Equinox W Georgia St,5.0,Equinox has truly became my happy place where I can relax and unwind! Elis helped me a lot with ny membership and has been giving me constant support and help whenever I need it,a year ago
293,Equinox W Georgia St,5.0,Just signed up and couldn t be Happier. Elis was very helpful with the sign up process and super friendly. Great facilities throughout.,a year ago
294,Equinox W Georgia St,5.0,Facilities & staff are great. Elis helped me get setup with a membership that fit my needs. Highly recommended,a year ago
295,Equinox W Georgia St,5.0,Elis helped me with my membership she's so nice and helpful. 10/10 would recommend.,a year ago
296,Equinox W Georgia St,5.0,I love this place with professional trailers and well equipped place.,5 months ago
297,Equinox W Georgia St,4.0,A really nice facility but slightly underwhelming,a month ago
298,Equinox W Georgia St,3.0,"Nice gym, not too busy, mild dystopian globo gym vibes.",8 months ago
299,Equinox W Georgia St,5.0,Great gym. The only thing is that they need to add machines since it gets really busy after work hours,a year ago
300,Equinox W Georgia St,5.0,Wonderful gym with great atmosphere! Staff is super polite and friendly :) ,a year ago
301,Equinox W Georgia St,5.0,"Friendly staff, amazing facility.  Elis helped with my membership as well as answering all my questions, I couldn't have asked for a better customer service.",a year ago
302,Equinox W Georgia St,5.0,One of the best fitness facilities in town and had a good experience touring the club with membership advisor Elis.,a year ago
303,Equinox W Georgia St,1.0,Website does not give pricing or just hard to find . Waste people's time. Will not be joining. Need more transparency.,10 months ago
304,Equinox W Georgia St,5.0,I want to thank Elis for a very responsive and helpful customer experience. The gym is amazing too!,a year ago
305,Equinox W Georgia St,1.0,Zero customer service and very rude front desk staff,5 months ago
306,Equinox W Georgia St,5.0,"Top notch facility, classes, experience and staff. Highly recommend working with Elis to get started!",a year ago
307,Equinox W Georgia St,5.0,"Best gym in town, amazing friendly staff, especially Elis, who answered all our questions and provided exceptional customer service.",a year ago
308,Equinox W Georgia St,5.0,Lots of amazing classes and instructors. so many fit and attractive people. Great place.,a year ago
309,Equinox W Georgia St,5.0,"Great individualized customer service! Elis is so helpful and always willing to make sure I have the best experience. Thank you, Elis!",a year ago
310,Equinox W Georgia St,5.0,Top level Athletic for people who are care about healthier also stronger mind p+ buddy.   2 athletes pro with respect for all.,a year ago
311,Equinox W Georgia St,5.0,"Friendly staff and good service of advice when I go at the first time My advisor is Elis, she was so kind and explained in detail ",a year ago
312,Equinox W Georgia St,4.0,"Great gym, good amenities, always clean",7 months ago
313,Equinox W Georgia St,5.0,Had an awesome yoga class with Matt Caza. Can t say enough about how great this guy s classes are.,a year ago
314,Equinox W Georgia St,5.0,I recently joined Equinox through Elis and been enjoying the classes so far.,a year ago
315,Equinox W Georgia St,5.0,Love Equinox. Elis was such a great help getting started with my new membership!,a year ago
316,Equinox W Georgia St,5.0,Well equipped and luxurious gym. Highly recommend,7 months ago
317,Equinox W Georgia St,5.0,Elis was really helpful and gave a great tour of the facility while I was signing up! Thank you.,a year ago
318,Equinox W Georgia St,1.0,I cannot understand why there s been done major maintenance on the training area during opening hours !!! Bad management. This is always a thing that needs to be covered when the business is closed!,a year ago
319,Equinox W Georgia St,5.0,Can't complain. I have been a member for years. Although it does get extra busy during peak hours,a year ago
320,Equinox W Georgia St,5.0,"Beautiful facilities and Elis is fantastic, she is so helpful, responsive, and kind.",a year ago
321,Equinox W Georgia St,5.0,Happy to be back here after a covid hiatus.  Elis helped me get re-registered seamlessly.,a year ago
322,Equinox W Georgia St,5.0,Elis is great and very helpful!,4 months ago
323,Equinox W Georgia St,5.0,Elis helped me out with the membership at the gym and she did a great job!,a year ago
324,Equinox W Georgia St,1.0,"Customer service and membership care though out covid was a sham, were just out to get money so finally decided to cancel my membership.",a year ago
325,Equinox W Georgia St,3.0,A bit overpriced for how the staff treat you. Good amenities though,a year ago
326,Equinox W Georgia St,5.0,"If you wanna go to a gym, that has excellent amenities and equipment. This is for you",a year ago
327,Equinox W Georgia St,5.0,Big thanks to Elsie for helping me get set up at equinox!,a year ago
328,Equinox W Georgia St,4.0,"Good, super busy between 4-7",8 months ago
329,Equinox W Georgia St,5.0,"Best gym in Vancouver, Elis help was amazing!",a year ago
330,Equinox W Georgia St,5.0,Great experience and value for classes gym and amenities,a year ago
331,Equinox W Georgia St,5.0,"Great vibe, always.",5 months ago
332,Equinox W Georgia St,5.0,Alejandro and Elis are awesome,7 months ago
333,Equinox W Georgia St,5.0,"Good trainers, nice facilities.",a year ago
334,Equinox W Georgia St,5.0,Elis is really helpful and expert in her works,a year ago
335,Equinox W Georgia St,5.0,Amazing management,6 months ago
336,Equinox W Georgia St,1.0,Rip off,a year ago
337,Equinox W Georgia St,5.0,Amazing,a year ago
338,Equinox W Georgia St,5.0,Best gym in town,a year ago
339,Equinox W Georgia St,4.0,Friendly beautiful place,a year ago
340,Equinox W Georgia St,5.0,I LOVE IT!!!,9 months ago
341,Equinox W Georgia St,5.0,Excellent service!!!,a year ago
342,Equinox W Georgia St,5.0,"It's much more expensive than Korean gyms, but you can feel your stomach tightening and your legs getting thinner just by taking classes three days a week. No need to carry a rock, unlimited towels, operating hours that allow you to go without difficulty even if the company ends at 6, and yoga/boxing/various group aerobic + anaerobic/ combined, it seems to be the best gym to go to if you are working downtown. . Shampoo, conditioner, body wash, facial cleanser, body lotion, and facial lotion are provided in Kielger, so you can feel safe even if you don t need to bring anything with you (this may vary from person to person). Machine Pilates is paid.                    3                                   .                       ,     6                        ,   /  /          +   /                                            .                                                              (           )               ",a year ago
343,Anytime Fitness,5.0,"Absolutely love my gym experience at Anytime Fitness Denman! The friendly service and warm smiles make it feel like a second home. The camaraderie from fellow members is fantastic, creating a supportive and family-like atmosphere. The gym is always spotlessly clean, and the equipment is great. I am grateful for the positive vibes and great support I receive from the staff whilst I'm on my fitness journey! Stan is my personal trainer and I have been with him for just over a year now. Its incredible to see the progress I have accomplished in 2023. Here's to fitter and stronger 2024.",2 months ago
344,Anytime Fitness,5.0,"Great service. Clean gym. Never too busy. Had all the equipment. Very communicative. The staff made every step of the process seamless and easy. If I had any concerns, they were addressed immediately. I had to cancel my membership due to relocating and that process was so smooth and they didn t make it hard at all. They also have an awesome app to see how many people are at the gym and really safe when working out after hours. Worth it!",a month ago
345,Anytime Fitness,5.0,"A great location, welcoming, friendly and encouraging staff and good energy/positive vibes from the members. We have all the equipment we need here, everything s always in good shape and lots of space for working out in the open room. Non specific to this location, it s great to have an Anytime membership with locations all over the place and the excellent hours. Fully recommend! ",a month ago
346,Anytime Fitness,5.0,It was my first time here but it felt like my home gym. Very nice staff specially Aylar! Extremely nice and very approachable. Gym goers are really chill to work out with as well! Looking forward to be a member of this club soon!!    ,a month ago
347,Anytime Fitness,5.0,"Is a good place to work out, the equipment is in good condition and the staff is really friendly. I have been a member for 3 years now and I still liking this place. Give it a try!",5 months ago
348,Anytime Fitness,5.0,"I really like this unit! Even when it s busy, there s not too much wait to use the equipments. The staff is friendly and helpful.",4 months ago
349,Anytime Fitness,4.0,"Great gym overall, equipment is fairly well maintained with plenty of machines, racks and free weights. I've really enjoyed working with the personal trainers there who are very personable, encouraging, listen well to their clients' needs and provide great training plans. Stan is a great PT... highly recommended.",4 months ago
350,Anytime Fitness,5.0,I've been going here for nearly three years and it has been by far the most friendly and accommodating gym I've been a member of.  The location is great and it's especially nice in the summer with the outdoor workout areas.  Would highly recommend!,4 months ago
351,Anytime Fitness,5.0,It s my second week in the gym and I have been regularly coming in ever since I have joined because of the convenience and the environment it provides. The crowd is nice and the staff is friendly.,2 months ago
352,Anytime Fitness,5.0,"gym had a good atmosphere and there is a community vibe to it but putting your headphones in and getting to work without talking to anyone is okay too! Great that its 24/7 and if your travel around a lot for work like I do, its great that they can be found in most parts of the province ",5 months ago
353,Anytime Fitness,5.0,"It s a great place to do exercise , has a great location and it s clean. I recommend this gym.",4 months ago
354,Anytime Fitness,5.0,"Anytime Fitness member from Sydney, Australia. Staff were super helpful and accommodating, I didn t have my key and they signed me in manually each day, no problem. The gym is kept to a high standard. If you re travelling and need a good quality workout, this is the place.  ",5 months ago
355,Anytime Fitness,5.0,I love this gym open for 24 hours. Anytime fitness team are so awesome . I been working out over 30 years and This is The best gym. Thank you! ,3 months ago
356,Anytime Fitness,5.0,"Absolutely friendly and approachable staff, clean & tidy, and a great place to exercise! Come and visit Anytime Fitness Denman. You ll love it for sure!   ",a month ago
357,Anytime Fitness,5.0,Fantastic faculty with knowledgeable staff. An excellent fitness facility in the west end!,5 months ago
358,Anytime Fitness,5.0,"Amazing friendly staff, nice clean gym with new equipment. Close and easy. Love it. Nice atmosphere",4 months ago
359,Anytime Fitness,5.0,I am a visitor from asia. Great equipment. Very peaceful and kind community. Gym etiquette is observed which is the best part for me!,4 months ago
360,Anytime Fitness,5.0,"Great clean gym, super friendly staff and all members pretty respectful in terms of putting weights and equipment away and cleaning benches!",4 months ago
361,Anytime Fitness,5.0,"I ve been coming here for over two years now. The staff is excellent, the gym is clean, and the vibes are great. Definitely recommend this place!",5 months ago
362,Anytime Fitness,5.0,"Been a member at this location for 6 years ! They work hard to create a safe environment and has a community feel. They always greet you with a smile when you walk in and the staff says hi to you when they see you working out. It s nice that they have an outdoor section and they have group classes (hit, yoga etc). You can tell they appreciate their members. Highly recommend Anytime Fitness West End ! :)",8 months ago
363,Anytime Fitness,5.0,"Amazing place! Clean, well equipped and with wide outside patio! The personell is always friendly and available! Super recommended!",a month ago
364,Anytime Fitness,5.0,"this gym may be tiny, but it covers all of my needs and more. I always look forward to spending time here at the Westend Anytime Fitness.",4 months ago
365,Anytime Fitness,5.0,"The gym staff at this facility is simply exceptional in every aspect, and words cannot fully convey the level of excellence they exhibit. From the moment you step into the gym, you are greeted with warm smiles and a genuine eagerness to assist you in any way possible. Their professionalism is second to none, and they handle every situation with a remarkable level of competence and expertise. Whether it's guiding newcomers through the registration process, offering personalized workout advice, or providing safety tips, they do it all with enthusiasm and a willingness to go above and beyond. One of the most striking qualities of the gym staff is their passion for fitness and well-being. It's evident that they truly love what they do, and this enthusiasm is contagious, motivating members to push themselves harder and strive for their fitness goals. Furthermore, the staff's attentiveness to the needs of each individual is praiseworthy. They take the time to understand your specific fitness objectives and tailor their guidance accordingly. Their ability to adapt and modify workouts for people with different fitness levels, health conditions, or limitations is impressive, creating a supportive and inclusive atmosphere for all members. Moreover, their friendliness and approachability make them incredibly approachable. Whether you have a question about equipment usage or need some extra motivation during your workout, the staff is always ready to assist with a smile, making every gym visit a pleasant and enjoyable experience. In addition to their outstanding interpersonal skills, the gym staff also demonstrates a high level of knowledge about fitness and nutrition. They are well-informed about the latest exercise techniques and dietary trends, and they share this information with members in a clear and accessible manner. Lastly, the dedication of the staff to maintaining a clean and well-organized gym environment deserves recognition. They ensure that equipment is well-maintained, the facility is tidy, and hygiene standards are upheld, contributing to a safe and hygienic workout space. In conclusion, the gym staff at this facility surpasses expectations in every possible way. Their combination of professionalism, passion, knowledge, and friendliness creates an environment that fosters personal growth and positive fitness experiences. Without a doubt, they are an invaluable asset to the gym, and their commitment to excellence should be applauded. ",7 months ago
366,Anytime Fitness,5.0,"I joined to Anytime fitness 2 weeks ago. I am very happy so far, the staff is super friendly, the gym facilities are clean and in an excellent condition. Also, they provided a complimentary 2 personal trainer sessions. I just took the first session with the trainer Sharon, it was a full assessment about my fitness history and goals. I got a scan to figure the current situation of my health and fitness so we can start from there with the best plan to achieve my goals. One of the things that I love the most about AF is the 24 hrs access. My schedule at work can be very busy so the best time to work out for me is around 10:00/10:30 pm and I love that. Recommended AF   ",a year ago
367,Anytime Fitness,5.0,"As far as downtown gyms are concerned, it has the best concentration of folks actually here to get in shape or healthy as opposed to lots of other places with the least amount of egos.",4 months ago
368,Anytime Fitness,5.0,"Absolutely love this gym. The equipment is great, staff are friendly, and being able to work out anytime is really nice.",5 months ago
369,Anytime Fitness,5.0,"Ive been a member of AF for almost 5yrs now and moved from diff countries and cities. AF Denman is now my home gym and this place is amazing - clean, equipment are all well-kept, 2 patios for when you want to enjoy the sun while working out, good AC for those hot summer days, and great friendly staff. It can get busy at times but I never had trouble on waiting for my turn, as long as I avoid the after work hours (4pm to 8pm).",8 months ago
370,Anytime Fitness,5.0,Anytime Fitness Denman Street is one of the best gyms in the town. From cheerful staff members to well-equipped machines make it the finest place to release the heat. Overall a great and lively experience at the gym!,6 months ago
371,Anytime Fitness,5.0,"Really great training space, visited from Australia without fob and was super accommodating allowing me to train during business hours made a world of difference. Keep up the good work!     ",5 months ago
372,Anytime Fitness,5.0,"I really enjoy my gym. With 24/7 access, I easily fit workouts into my schedule. Supportive staff, diverse equipment, and motivating classes made reaching my fitness goals a reality. Highly recommended!",7 months ago
373,Anytime Fitness,1.0,"It s a crowded gym, I suggest before going for annual agreement make sure it worth it, we need to line up for some equipment and it wastes time.",a month ago
374,Anytime Fitness,5.0,"This gym is by far the best I've been to. Has some great equipments, is open 24 hours and the coaches are amazing. They have evolt body measurement device which helps you keep track of your body fat and measurements. All in all an amazing workout space",8 months ago
375,Anytime Fitness,5.0,"Nice gym, more than enough equipment to have great training, environment is nice and clean!",4 months ago
376,Anytime Fitness,5.0,"Great gym, has a good variety of equipment & everybody is super friendly   ",4 months ago
377,Anytime Fitness,5.0,"Clean, good equipment, and friendly staff/trainers. Not too busy if you don t go during peak hours. Staff is super helpful and you can get a free training session when you sign up. I definitely recommend this gym if you live in West End!",11 months ago
378,Anytime Fitness,5.0,"Great, well maintained gym. Friendly and polite staff as well as clients. Being able to work out after hours is a dream come true!",6 months ago
379,Anytime Fitness,5.0,"Love that the gym is open for 24 hours and staff is very friendly, highly recommended. Go and check it out",2 months ago
